"raceId","driverId","circuitId","grid","finishingPosition","points","laps","raceDuration","rank","fastestLapSpeed","altitude","averagePitstopDuration","averageLapDuration","fastestLapDuration"
980,817,13,6,"3",15,44,"5093611","3","234.445",401,23040,115763.886363636,107549
980,8,13,4,"4",12,44,"5097291","5","234.051",401,25289.6666666667,115847.522727273,107730
980,822,13,3,"5",10,44,"5099276","4","234.071",401,22941,115892.636363636,107721
980,807,13,7,"6",8,44,"5110907","7","231.490",401,23523,116156.977272727,108922
980,154,13,11,"7",6,44,"5114373","8","231.140",401,22840.5,116235.75,109087
980,13,13,16,"8",4,44,"5119469","11","229.980",401,22879.5,116351.568181818,109637
980,839,13,9,"9",2,44,"5120974","14","229.804",401,25403.3333333333,116385.772727273,109721
980,832,13,13,"10",1,44,"5122267","13","229.829",401,24232.5,116415.159090909,109709
980,840,13,15,"11",0,44,"5131819","16","228.095",401,23903,116632.25,110543
980,826,13,19,"12",0,44,"5132760","12","229.831",401,22892.5,116653.636363636,109708
980,835,13,14,"13",0,44,"5136059","10","230.725",401,25438,116728.613636364,109283
980,838,13,20,"14",0,44,"5139898","15","229.415",401,26540.5,116815.863636364,109907
980,825,13,12,"15",0,44,"5150082","9","231.057",401,23157.6666666667,117047.318181818,109126
980,828,13,17,"16",0,44,"5152531","17","227.618",401,23670.6666666667,117102.977272727,110775
981,1,14,1,"1",25,53,"4532312","2","249.793",162,23725,85515.320754717,83488
981,822,14,4,"2",18,53,"4536783","3","249.095",162,23728,85599.679245283,83488
981,20,14,6,"3",15,53,"4568629","4","248.576",162,24307,86200.5471698113,83897
981,817,14,16,"4",12,53,"4572647","1","250.174",162,23951,86276.358490566,83361
981,8,14,5,"5",10,53,"4592394","8","245.194",162,25367,86648.9433962264,85054
981,839,14,3,"6",8,53,"4603840","11","243.482",162,24432,86864.9056603774,85054
981,840,14,2,"7",6,53,"4606468","10","243.559",162,26131,86914.4905660377,85625
981,13,14,7,"8",4,53,"4607146","9","243.981",162,25078,86927.2830188679,85477
981,815,14,10,"9",2,53,"4607588","6","245.442",162,25377,86935.6226415094,84968
982,1,15,5,"1",25,58,"7403544","1","173.643",18,26903.25,127647.310344828,105008
982,817,15,3,"2",18,58,"7408051","2","173.160",18,27655.4,127725.017241379,105301
982,822,15,6,"3",15,58,"7412344","3","172.989",18,27583,127799.034482759,105405
982,832,15,10,"4",12,58,"7426366","4","171.151",18,28897.5,128040.793103448,106537
982,815,15,12,"5",10,58,"7428903","7","170.840",18,28125.2,128084.534482759,106731
982,835,15,11,"6",8,58,"7430803","5","170.855",18,28431.4,128117.293103448,106722
982,838,15,9,"7",6,58,"7433932","6","170.855",18,29834.8,128171.24137931,106722
982,840,15,18,"8",4,58,"7445240","9","169.599",18,30423.25,128366.206896552,107512
982,154,15,15,"9",2,58,"7446826","11","169.402",18,31513,128393.551724138,107637
982,839,15,14,"10",1,58,"7448339","12","169.339",18,28772,128419.637931034,107677
982,13,15,17,"11",0,58,"7450080","8","170.323",18,30731.5,128449.655172414,107055
983,830,2,3,"1",25,56,"5401290","4","211.235",18,23652,96451.6071428571,94467
983,1,2,1,"2",18,56,"5414060","3","211.269",18,23489,96679.6428571429,94452
983,817,2,4,"3",15,56,"5423809","5","210.560",18,24199,96853.7321428571,94770
983,20,2,20,"4",12,56,"5438652","1","212.104",18,23695,97118.7857142857,94080
983,822,2,5,"5",10,56,"5457311","6","209.424",18,23676,97451.9821428571,95284
983,815,2,9,"6",8,56,"5479920","7","208.751",18,24314,97855.7142857143,95591
984,1,22,1,"1",25,53,"5251194","6","222.917",45,22724,99079.1320754717,93780
984,830,22,4,"2",18,53,"5252405","5","223.036",45,22620,99101.9811320755,93730
984,817,22,3,"3",15,53,"5260873","3","223.122",45,23796,99261.7547169811,93694
984,822,22,6,"4",12,53,"5261774","1","224.439",45,22876,99278.7547169811,93144
984,8,22,10,"5",10,53,"5283816","2","224.364",45,23699,99694.641509434,93175
984,839,22,5,"6",8,53,"5318982","11","220.419",45,24078,100358.150943396,94843
984,815,22,7,"7",6,53,"5322618","10","220.649",45,23634,100426.754716981,94744
984,825,22,12,"8",4,53,"5340147","13","219.274",45,23065,100757.490566038,95338
984,154,22,13,"9",2,53,"5341077","14","219.253",45,22781,100775.037735849,95347
985,1,69,1,"1",25,56,"5630991","5","200.927",161,23402,100553.410714286,98776
985,20,69,2,"2",18,56,"5641134","1","203.003",161,23960,100734.535714286,97766
985,8,69,5,"3",15,56,"5646770","6","200.860",161,23575,100835.178571429,98809
985,830,69,16,"4",12,56,"5647759","4","202.394",161,23874,100763.553571429,98060
985,822,69,3,"5",10,56,"5665958","2","203.001",161,23356.5,101177.821428571,97767
985,839,69,6,"6",8,56,"5721971","13","197.482",161,24502,102178.053571429,100499
985,832,69,7,"7",6,56,"5723935","12","197.555",161,24525,102213.125,100462
986,830,32,2,"1",25,71,"5786552","2","196.400",2227,22570,81500.7323943662,78892
986,822,32,4,"2",18,71,"5806230","3","195.207",2227,21758,81777.8873239437,79374
986,8,32,5,"3",15,71,"5840559","6","193.549",2227,22540,82261.3943661972,80054
986,20,32,1,"4",12,71,"5856630","1","196.666",2227,27208,82487.7464788732,78785
987,20,18,2,"1",25,71,"5486262","7","213.849",785,19373,77271.2957746479,72539
987,822,18,1,"2",18,71,"5489024","5","214.064",785,19348,77310.1971830986,72466
987,8,18,3,"3",15,71,"5490862","6","213.987",785,19730,77336.0845070423,72492
987,1,18,20,"4",12,71,"5491730","2","215.914",785,20115,77348.3098591549,71845
987,830,18,4,"5",10,71,"5519202","1","218.349",785,20116.2,77735.2394366197,71044
987,817,18,14,"6",8,71,"5534953","4","215.363",785,21372,77957.0845070423,72029
987,13,18,9,"7",6,71,"5555144","11","211.190",785,19248.5,78241.4647887324,73452
987,4,18,6,"8",4,71,"5555625","10","211.193",785,19328.75,78248.2394366197,73451
987,815,18,5,"9",2,71,"5555762","8","212.347",785,19368.25,78250.1690140845,73052
988,822,24,1,"1",25,55,"5654062","1","198.652",3,21478,102801.127272727,100650
988,1,24,2,"2",18,55,"5657961","3","197.041",3,21274,102872.018181818,101473
988,20,24,3,"3",15,55,"5673392","2","198.416",3,21221,103152.581818182,100770
988,8,24,5,"4",12,55,"5699448","7","195.376",3,21609,103626.327272727,102338
988,830,24,6,"5",10,55,"5700331","5","195.969",3,21269,103642.381818182,102028
988,807,24,7,"6",8,55,"5739775","8","195.303",3,29724,104359.545454545,102376
988,815,24,8,"7",6,55,"5746124","11","194.708",3,21869,104474.981818182,102689
988,839,24,9,"8",4,55,"5752973","10","194.860",3,21865,104599.509090909,102609
989,20,1,3,"1",25,58,"5373283","4","220.782",10,21787,92642.8103448276,86469
989,1,1,1,"2",18,58,"5378319","3","220.845",10,21821,92729.6379310345,86444
989,8,1,2,"3",15,58,"5379592","2","221.027",10,21421,92751.5862068966,86373
989,817,1,8,"4",12,58,"5380352","1","222.128",10,21440,92764.6896551724,85945
989,4,1,10,"5",10,58,"5401169","7","219.489",10,22573,93123.6034482759,86978
989,830,1,4,"6",8,58,"5402228","5","219.737",10,20953,93141.8620689655,86880
989,807,1,7,"7",6,58,"5405954","9","219.230",10,22628,93206.1034482759,87081
989,822,1,15,"8",4,58,"5407622","8","219.386",10,21664,93234.8620689655,87019
989,838,1,11,"9",2,58,"5408204","6","219.540",10,22474,93244.8965517241,86958
989,832,1,9,"10",1,58,"5419005","12","217.079",10,23868,93431.1206896552,87944
989,815,1,12,"11",0,58,"5420100","11","217.849",10,22327,93450,87633
989,839,1,14,"12",0,58,"5433561","10","217.931",10,21854,93682.0862068966,87600
989,844,1,18,"13",0,58,"5449042","15","215.085",10,22539,93949,88759
989,840,1,13,"14",0,58,"5451571","14","215.688",10,23450.5,93992.6034482759,88511
990,20,3,1,"1",25,57,"5521940","7","206.274",7,24524,96876.1403508772,94453
990,822,3,3,"2",18,57,"5522639","1","207.842",7,26105,96888.4035087719,93740
990,1,3,9,"3",15,57,"5528452","2","207.371",7,24302,96990.3859649123,93953
990,842,3,5,"4",12,57,"5584174","11","205.382",7,24896,97967.9649122807,94863
990,825,3,6,"5",10,57,"5596986","5","206.549",7,24867.5,98192.7368421053,94327
990,807,3,7,"6",8,57,"5620964","9","205.807",7,24418,98613.4035087719,94667
991,817,17,6,"1",25,56,"5736380","1","204.871",5,22866.5,102435.357142857,95785
991,822,17,3,"2",18,56,"5745274","6","202.332",5,22097,102594.178571429,96987
991,8,17,2,"3",15,56,"5746017","3","203.446",5,22913,102607.446428571,96456
991,1,17,4,"4",12,56,"5753365","4","202.559",5,22464,102738.660714286,96878
991,830,17,5,"5",10,56,"5756816","2","203.974",5,22655.5,102621.714285714,96206
991,807,17,7,"6",8,56,"5757432","5","202.553",5,23475.5,102811.285714286,96881
991,4,17,13,"7",6,56,"5767019","7","201.818",5,24110,102982.482142857,97234
991,20,17,1,"8",4,56,"5771666","9","201.311",5,23009,103065.464285714,97479
991,832,17,9,"9",2,56,"5772143","11","200.744",5,23526,103073.982142857,97754
991,825,17,11,"10",1,56,"5775974","14","199.930",5,22973,103142.392857143,98152
991,839,17,12,"11",0,56,"5780430","12","200.271",5,22959,103221.964285714,97985
991,815,17,8,"12",0,56,"5781105","10","200.911",5,22595,103234.017857143,97673
991,838,17,14,"13",0,56,"5785753","13","199.961",5,23730,103317.017857143,98137
991,840,17,18,"14",0,56,"5791870","17","199.224",5,22661,103426.25,98500
991,845,17,16,"15",0,56,"5794621","18","198.973",5,23219.5,103475.375,98624
991,828,17,20,"16",0,56,"5798984","16","199.455",5,22785,103553.285714286,98386
991,154,17,10,"17",0,56,"5801676","8","201.453",5,23358,103601.357142857,97410
991,842,17,17,"18",0,56,"5802710","15","199.493",5,29300,103441.25,98367
991,844,17,19,"19",0,56,"5818955","19","198.603",5,23392,103909.910714286,98808
992,1,73,2,"1",25,51,"6224291","2","205.012",-7,20853,122044.921568627,105412
992,8,73,6,"2",18,51,"6226751","7","202.874",-7,25580.5,122093.156862745,106523
992,815,73,8,"3",15,51,"6228315","6","203.480",-7,27141.5,122123.823529412,106206
992,20,73,1,"4",12,51,"6229620","4","204.783",-7,20430,122149.411764706,105530
992,832,73,9,"5",10,51,"6231806","9","202.242",-7,21241.5,122192.274509804,106856
992,844,73,13,"6",8,51,"6233449","11","201.212",-7,21544,122224.490196078,107403
992,4,73,12,"7",6,51,"6235222","12","201.126",-7,39040.5,122259.254901961,107449
992,840,73,10,"8",4,51,"6236837","8","202.319",-7,20486.5,122290.921568627,106815
992,838,73,16,"9",2,51,"6238443","13","200.720",-7,20932,122322.411764706,107666
992,843,73,19,"10",1,51,"6242321","17","199.567",-7,21085.6666666667,122398.450980392,108288
992,828,73,18,"11",0,51,"6242803","14","200.239",-7,29278,122407.901960784,107925
992,842,73,17,"12",0,51,"6249011","15","200.035",-7,21034.5,122529.62745098,108035
992,825,73,15,"13",0,51,"6264954","16","199.813",-7,28693,122646.156862745,108155
993,1,4,1,"1",25,66,"5729972","3","211.770",109,22085,86817.7575757576,79133
993,822,4,2,"2",18,66,"5750565","5","210.850",109,23213,87129.7727272727,79478
993,830,4,5,"3",15,66,"5756845","4","210.999",109,21740,87224.9242424242,79422
993,20,4,3,"4",12,66,"5757556","2","211.783",109,23163.5,87235.696969697,79128
993,817,4,6,"5",10,66,"5780030","1","213.638",109,21618,87576.2121212121,78441
994,817,6,1,"1",25,78,"6174807","5","158.984",7,24542,79164.1923076923,75562
994,20,6,2,"2",18,78,"6182143","7","157.933",7,23964,79258.2435897436,76065
994,1,6,3,"3",15,78,"6191820","8","157.508",7,23739,79382.3076923077,76270
994,8,6,4,"4",12,78,"6192934","10","157.257",7,24263,79396.5897435897,76392
994,822,6,5,"5",10,78,"6193629","9","157.422",7,24020,79405.5,76312
994,839,6,6,"6",8,78,"6198474","14","155.960",7,24663,79467.6153846154,77027
994,842,6,10,"7",6,78,"6199138","15","155.815",7,24296,79476.1282051282,77099
994,807,6,11,"8",4,78,"6199646","6","157.941",7,25213,79482.641025641,76061
994,830,6,20,"9",2,78,"6200124","1","161.772",7,24111,79488.7692307692,74260
994,832,6,8,"10",1,78,"6243820","18","155.027",7,24874,80048.9743589744,77491
994,828,6,16,"11",0,78,"6244671","12","156.145",7,24291,80059.8846153846,76936
994,815,6,9,"12",0,78,"6245268","19","154.917",7,29379,80067.5384615385,77546
994,825,6,19,"13",0,78,"6249630","17","155.057",7,24237,80123.4615384615,77476
995,20,7,1,"1",25,68,"5311377","2","212.260",13,23529,78108.4852941177,73964
995,822,7,2,"2",18,68,"5318753","3","212.179",13,23775,78216.9558823529,73992
995,830,7,3,"3",15,68,"5319737","1","212.547",13,23137,78231.4264705882,73864
995,817,7,6,"4",12,68,"5332269","5","211.701",13,23279,78415.7205882353,74159
995,1,7,4,"5",10,68,"5332936","6","211.633",13,23335,78425.5294117647,74183
995,8,7,5,"6",8,68,"5338561","4","211.941",13,23645,78508.25,74075
996,1,34,1,"1",25,53,"5411385","5","222.531",432,24310,102101.603773585,94509
996,830,34,4,"2",18,53,"5418475","2","223.083",432,24395,102235.377358491,94275
996,8,34,6,"3",15,53,"5437273","3","222.792",432,24289,102590.056603774,94398
996,817,34,5,"4",12,53,"5446121","7","220.494",432,24309,102757,95382
996,20,34,3,"5",10,53,"5473320","4","222.587",432,31820.5,103270.188679245,94485
996,825,34,9,"6",8,53,"5490749","8","220.395",432,25419,103599.037735849,95425
996,822,34,2,"7",6,53,"5492017","1","223.201",432,29310.5,103622.962264151,94225
996,832,34,7,"8",4,53,"5498569","9","219.904",432,25423,103746.58490566,95638
996,807,34,12,"9",2,53,"5503374","11","219.365",432,25016,103837.245283019,95873
996,844,34,8,"10",1,53,"5505258","12","219.127",432,25026,103872.79245283,95977
997,830,70,4,"1",25,71,"4916024","4","230.491",678,21214,69239.7746478873,67442
997,8,70,3,"2",18,71,"4917528","1","232.160",678,21552,69260.9577464789,66957
997,20,70,6,"3",15,71,"4919205","2","231.728",678,23912,69284.5774647887,67082
998,20,9,2,"1",25,52,"5249784","1","233.831",153,28425.5,100957.384615385,90696
998,1,9,1,"2",18,52,"5252048","3","232.424",153,28982,101000.923076923,91245
998,8,9,3,"3",15,52,"5253436","2","233.576",153,33779,101027.615384615,90795
998,822,9,4,"4",12,52,"5258667","4","232.089",153,27894,101128.211538462,91377
998,817,9,6,"5",10,52,"5259284","5","231.551",153,28097.5,101140.076923077,91589
998,807,9,11,"6",8,52,"5278004","7","227.049",153,28719,101500.076923077,93405
998,839,9,10,"7",6,52,"5279714","13","226.562",153,29410,101532.961538462,93606
998,4,9,13,"8",4,52,"5280899","10","226.862",153,28377,101555.75,93482
998,825,9,7,"9",2,52,"5282972","12","226.567",153,28450,101595.615384615,93604
998,815,9,12,"10",1,52,"5284492","9","226.887",153,28743.5,101624.846153846,93472
998,838,9,17,"11",0,52,"5285558","11","226.695",153,28471,101645.346153846,93551
998,840,9,19,"12",0,52,"5287890","15","225.927",153,27774,101690.192307692,93869
998,842,9,14,"13",0,52,"5288913","8","226.904",153,29221,101613.711538462,93465
998,845,9,18,"14",0,52,"5297897","18","224.134",153,28224,101882.634615385,94620
999,1,10,14,"1",25,67,"5549845","1","217.968",103,18978,82833.5074626866,75545
999,822,10,2,"2",18,67,"5554380","2","217.461",103,26233.5,82901.1940298507,75721
999,8,10,3,"3",15,67,"5556577","4","216.691",103,19817.5,82933.9850746269,75990
999,830,10,4,"4",12,67,"5557499","3","217.085",103,19375.3333333333,82947.7462686567,75852
999,807,10,7,"5",10,67,"5576454","16","211.351",103,20382.6666666667,83230.6567164179,77910
999,154,10,6,"6",8,67,"5578716","5","214.641",103,20896,83264.4179104478,76716
999,815,10,10,"7",6,67,"5580401","15","211.468",103,25130,83289.5671641791,77867
999,839,10,15,"8",4,67,"5581595","17","211.267",103,19570,83307.3880597015,77941
999,828,10,13,"9",2,67,"5582207","12","211.800",103,18840,83316.5223880597,77745
999,843,10,17,"10",1,67,"5584042","9","211.974",103,19647,83343.9104477612,77681
999,825,10,5,"11",0,67,"5584764","10","211.930",103,27432,83354.6865671642,77697
999,832,10,8,"12",0,67,"5592914","7","212.661",103,20109,83327.0746268657,77430
999,838,10,19,"13",0,67,"5596462","8","212.368",103,19699.5,83529.2835820896,77537
1000,1,11,1,"1",25,70,"5836427","4","194.454",264,21480,83377.5285714286,81107
1000,20,11,4,"2",18,70,"5853550","2","197.007",264,23111,83622.1428571429,80056
1000,8,11,3,"3",15,70,"5856528","3","196.428",264,23150,83664.6857142857,80292
1000,817,11,12,"4",12,70,"5882846","1","197.115",264,21364,84040.6571428571,80012
1000,822,11,2,"5",10,70,"5886427","8","192.957",264,21337,84091.8142857143,81736
1000,842,11,6,"6",8,70,"5909700","7","193.078",264,21684,84424.2857142857,81685
1001,20,13,2,"1",25,44,"5014476","2","236.435",401,20917.5,113965.363636364,106644
1001,1,13,1,"2",18,44,"5025537","3","236.264",401,20873.5,114216.75,106721
1001,830,13,7,"3",15,44,"5045848","4","235.767",401,21141.5,114678.363636364,106946
1001,822,13,19,"4",12,44,"5078081","1","237.231",401,24422.3333333333,115410.931818182,106286
1001,815,13,4,"5",10,44,"5085499","7","233.293",401,21412,115579.522727273,108080
1001,839,13,3,"6",8,44,"5093996","6","233.298",401,21403.5,115772.636363636,108078
1001,154,13,5,"7",6,44,"5100429","8","232.856",401,21764,115918.840909091,108283
1001,825,13,9,"8",4,44,"5102115","5","233.602",401,22162.5,115957.159090909,107937
1001,842,13,10,"9",2,44,"5120368","9","232.202",401,21544.5,116372,108588
1002,1,14,3,"1",25,53,"4614484","1","252.794",162,23728,87065.7358490566,82497
1002,8,14,1,"2",18,53,"4623189","4","249.713",162,23862,87229.9811320755,83515
1002,822,14,4,"3",15,53,"4628550","3","251.544",162,23763,87331.1320754717,82907
1002,20,14,2,"4",12,53,"4630635","2","252.770",162,28260,87370.4716981132,82505
1002,830,14,5,"5",10,53,"4632692","6","249.432",162,24003,87314.9433962264,83609
1002,839,14,8,"7",8,53,"4672245","12","247.555",162,24827,88155.5660377358,84243
1002,815,14,14,"8",6,53,"4673162","11","247.743",162,25655,88172.8679245283,84179
1002,832,14,7,"9",4,53,"4692624","5","249.671",162,25774,88540.0754716981,83529
1003,1,15,1,"1",25,61,"6671611","2","177.108",18,28946,109370.672131148,102913
1003,830,15,2,"2",18,61,"6680572","5","176.368",18,29681,109517.573770492,103345
1003,20,15,3,"3",15,61,"6711595","6","174.137",18,28722,110025.508196721,104669
1003,822,15,4,"4",12,61,"6723541","8","174.052",18,28542,110221.983606557,104720
1003,8,15,5,"5",10,61,"6724612","7","174.061",18,29513,110239.540983607,104715
1003,817,15,6,"6",8,61,"6725593","3","176.753",18,28779,110255.62295082,103120
1003,4,15,11,"7",6,61,"6774612","4","176.677",18,29922,111059.37704918,103164
1004,1,71,2,"1",25,53,"5245181","2","219.492",2,29551,98965.679245283,95916
1004,822,71,1,"2",18,53,"5247726","1","219.617",2,29794,99013.6981132075,95861
1004,20,71,3,"3",15,53,"5252668","3","219.322",2,29798,99106.9433962264,95990
1004,8,71,4,"4",12,53,"5261724","6","217.913",2,29531,99277.8113207547,96611
1004,830,71,19,"5",10,53,"5276197","4","218.655",2,29370,99550.8867924528,96283
1004,817,71,18,"6",8,53,"5325632","5","218.514",2,37446,100483.622641509,96345
1004,844,71,7,"7",6,53,"5343571","9","214.590",2,30397,100822.094339623,98107
1005,1,22,1,"1",25,53,"5237062","2","225.307",45,22614,98812.4905660377,92785
1005,822,22,2,"2",18,53,"5249981","3","224.521",45,22777,99056.2452830189,93110
1005,830,22,3,"3",15,53,"5251357","6","223.903",45,28789,99082.2075471698,93367
1005,817,22,15,"4",12,53,"5256557","4","224.336",45,22864,99180.320754717,93187
1005,8,22,4,"5",10,53,"5288060","12","221.869",45,22781,99774.7169811321,94223
1005,20,22,8,"6",8,53,"5306935","1","226.447",45,22748,100130.849056604,92318
1005,815,22,9,"7",6,53,"5316441","9","222.223",45,23635,100310.20754717,94073
1005,154,22,5,"8",4,53,"5324260","15","220.551",45,23692,100457.735849057,94786
1005,839,22,11,"9",2,53,"5325117","14","220.821",45,23316,100473.905660377,94670
1006,8,69,2,"1",25,56,"5658643","5","201.527",161,23714,101047.196428571,98482
1006,830,69,18,"2",18,56,"5659924","2","202.011",161,23446,101070.071428571,98246
1006,1,69,1,"3",15,56,"5660985","1","203.782",161,23804,101089.017857143,97392
1006,20,69,5,"4",12,56,"5676865","3","201.941",161,24449,101372.589285714,98280
1006,822,69,3,"5",10,56,"5683387","4","201.551",161,23478,101489.053571429,98470
1006,807,69,7,"6",8,56,"5745853","8","199.369",161,24681,102604.517857143,99548
1006,832,69,11,"7",6,56,"5753637","11","198.750",161,29319,102743.517857143,99858
1006,815,69,10,"8",4,56,"5759723","13","198.483",161,25723,102852.196428571,99992
1007,830,32,2,"1",25,71,"5908851","2","195.670",2227,22131.5,83223.2535211268,79186
1007,20,32,4,"2",18,71,"5926167","4","194.844",2227,22217.5,83467.1408450704,79522
1007,8,32,6,"3",15,71,"5958765","5","192.874",2227,22017,83926.2676056338,80334
1007,1,32,3,"4",12,71,"5987589","8","191.933",2227,22334,84332.2394366197,80728
1008,1,18,1,"1",25,71,"5229066","7","216.065",785,22641,73648.8169014085,71795
1008,830,18,5,"2",18,71,"5230535","4","216.720",785,23432,73669.5070422535,71578
1008,8,18,4,"3",15,71,"5233830","6","216.143",785,22766,73715.9154929577,71769
1008,817,18,11,"4",12,71,"5234259","3","217.434",785,23300,73721.9577464789,71343
1008,822,18,3,"5",10,71,"5252009","1","219.909",785,22841,73971.9577464789,70540
1008,20,18,2,"6",8,71,"5256063","2","219.005",785,22617,74029.0563380282,70831
1008,844,18,7,"7",6,71,"5273265","8","215.204",785,23593,74271.338028169,72082
1008,154,18,8,"8",4,71,"5280296","12","214.372",785,23403,74370.3661971831,72362
1008,825,18,10,"9",2,71,"5281923","10","214.835",785,23115,74393.2816901409,72206
1009,1,24,1,"1",25,55,"5980382","5","197.267",3,21283,108734.218181818,101357
1009,20,24,3,"2",18,55,"5982963","1","198.225",3,22630,108781.145454545,100867
1009,830,24,6,"3",15,55,"5993088","6","196.198",3,21057,108965.236363636,101909
1009,817,24,5,"4",12,55,"5995761","3","197.477",3,21061,109013.836363636,101249
1009,822,24,2,"5",10,55,"6028339","2","198.056",3,21444.5,109606.163636364,100953
1009,832,24,11,"6",8,55,"6052930","4","197.278",3,21964,110053.272727273,101351
1009,844,24,8,"7",6,55,"6071171","10","194.354",3,21828,110384.927272727,102876
1009,815,24,14,"8",4,55,"6071657","8","194.467",3,22112,110393.763636364,102816
1010,822,1,2,"1",26,58,"5127325","1","223.075",10,22014,88402.1551724138,85580
1010,1,1,1,"2",18,58,"5148211","2","221.839",10,21515,88762.2586206897,86057
1010,830,1,4,"3",15,58,"5149845","3","221.327",10,21157,88790.4310344828,86256
1010,20,1,3,"4",12,58,"5184434","8","217.054",10,21995,89386.7931034483,87954
1010,844,1,5,"5",10,58,"5185528","4","219.621",10,22306,89406.1206896552,86926
1010,825,1,7,"6",8,58,"5214481","9","216.493",10,22388,89904.8448275862,88182
1011,1,3,3,"1",25,57,"5661295","2","208.314",7,24289.5,99320.9649122807,93528
1011,822,3,4,"2",18,57,"5664275","3","206.808",7,24649,99373.2456140351,94209
1011,844,3,1,"3",16,57,"5667426","1","208.575",7,24438,99428.5263157895,93411
1011,830,3,5,"4",12,57,"5667703","9","204.417",7,25464,99433.3859649123,95311
1011,20,3,2,"5",10,57,"5697363","4","205.313",7,27544.3333333333,99953.7368421053,94895
1011,846,3,9,"6",8,57,"5707049","12","203.422",7,24446,100123.666666667,95777
1011,8,3,8,"7",6,57,"5708765","11","203.822",7,25634,100153.771929825,95589
1011,842,3,13,"8",4,57,"5719389","8","204.460",7,26020.5,100340.157894737,95291
1011,848,3,12,"9",2,57,"5723992","16","201.372",7,25250.5,100420.912280702,96752
1011,815,3,14,"10",1,57,"5724991","14","202.254",7,26967,100438.438596491,96330
1011,841,3,16,"11",0,57,"5725894","7","204.575",7,26302.5,100454.280701754,95237
1012,1,17,2,"1",25,56,"5526350","5","204.642",5,23120.5,98684.8214285714,95892
1012,822,17,1,"2",18,56,"5532902","4","206.842",5,23139.5,98801.8214285714,94872
1012,20,17,3,"3",15,56,"5540124","2","206.921",5,22532.5,98930.25,94836
1012,830,17,5,"4",12,56,"5553977","6","204.108",5,22794,99178.1607142857,96143
1012,844,17,4,"5",10,56,"5557626","3","206.869",5,23574,99243.3214285714,94860
1012,842,17,6,"6",9,56,"5615657","1","207.126",5,22477,100279.589285714,94742
1013,822,73,1,"1",25,51,"5512942","2","207.748",-7,20006,108096.901960784,104024
1013,1,73,2,"2",18,51,"5514466","3","207.465",-7,19993,108126.784313725,104166
1013,20,73,3,"3",15,51,"5524681","4","206.546",-7,19981,108327.078431373,104629
1013,830,73,4,"4",12,51,"5530435","5","206.221",-7,20973,108439.901960784,104794
1013,844,73,8,"5",11,51,"5582049","1","209.795",-7,20119.5,109451.941176471,103009
1013,815,73,5,"6",8,51,"5589358","7","204.795",-7,20939,109595.254901961,105524
1013,832,73,9,"7",6,51,"5596768","10","204.247",-7,19755,109740.549019608,105807
1013,846,73,7,"8",4,51,"5613210","6","205.047",-7,20949.5,110062.941176471,105394
1013,840,73,13,"9",2,51,"5616758","12","203.858",-7,23099,110132.509803922,106009
1014,1,4,2,"1",26,66,"5750443","1","213.499",109,22388,87127.9242424242,78492
1014,822,4,1,"2",18,66,"5754517","2","212.835",109,22026,87189.6515151515,78737
1014,830,4,4,"3",15,66,"5758122","3","210.081",109,22478.5,87244.2727272727,79769
1014,20,4,3,"4",12,66,"5759610","4","209.947",109,22694.5,87266.8181818182,79820
1014,844,4,5,"5",10,66,"5763804","5","209.469",109,22642,87330.3636363636,80002
1014,842,4,6,"6",8,66,"5770019","6","208.080",109,22329,87424.5303030303,80536
1014,825,4,8,"7",6,66,"5778602","9","207.478",109,22508.5,87554.5757575758,80770
1014,832,4,12,"8",4,66,"5782785","10","207.249",109,21506.5,87617.9545454545,80859
1014,826,4,9,"9",2,66,"5783499","8","207.591",109,27935,87628.7727272727,80726
1014,154,4,7,"10",1,66,"5785084","12","206.743",109,22555.5,87652.7878787879,81057
1014,848,4,11,"11",0,66,"5785888","11","206.817",109,30468,87664.9696969697,81028
1014,817,4,13,"12",0,66,"5787201","7","207.876",109,22540.5,87684.8636363636,80615
1014,807,4,0,"13",0,66,"5789684","13","206.171",109,22193,87722.4848484848,81282
1014,8,4,14,"14",0,66,"5792246","14","205.917",109,22445.5,87761.303030303,81382
1014,815,4,15,"15",0,66,"5797320","16","204.717",109,22838.5,87838.1818181818,81859
1014,841,4,18,"16",0,66,"5798134","15","204.782",109,22944,87850.5151515152,81833
1015,1,6,1,"1",25,78,"6208437","6","157.721",7,24266,79595.3461538462,76167
1015,20,6,4,"2",18,78,"6211039","9","157.494",7,24483,79628.7051282051,76277
1015,822,6,2,"3",15,78,"6211599","2","159.828",7,24903,79635.8846153846,75163
1015,830,6,3,"4",12,78,"6213974","7","157.593",7,24011,79602.2307692308,76229
1015,842,6,8,"5",11,78,"6218383","1","161.730",7,24009.5,79722.858974359,74279
1015,832,6,9,"6",8,78,"6261891","5","158.295",7,23795,80280.6538461538,75891
1015,826,6,7,"7",6,78,"6263011","10","157.471",7,24023,80295.0128205128,76288
1015,848,6,10,"8",4,78,"6263637","3","158.890",7,25062,80303.0384615385,75607
1015,817,6,6,"9",2,78,"6269331","4","158.701",7,24269,80376.0384615385,75697
1015,154,6,13,"10",1,78,"6269471","16","156.531",7,24219,80313.7307692308,76746
1015,846,6,12,"11",0,78,"6275238","13","157.214",7,25026,80451.7692307692,76413
1016,1,7,2,"1",25,70,"5347084","4","209.851",13,23662,76386.9142857143,74813
